fips,state,county,seat,lat,lon,int_lat,int_lon,point_source
51590,VA,Danville city,(internal point),36.583334,-79.408071,36.583334,-79.408071,internal_point
51610,VA,Falls Church city,(internal point),38.884722,-77.175603,38.884722,-77.175603,internal_point
51620,VA,Franklin city,(internal point),36.684014,-76.941396,36.684014,-76.941396,internal_point
51630,VA,Fredericksburg city,(internal point),38.299272,-77.486658,38.299272,-77.486658,internal_point
51670,VA,Hopewell city,(internal point),37.29101,-77.298944,37.29101,-77.298944,internal_point
51680,VA,Lynchburg city,(internal point),37.399016,-79.195458,37.399016,-79.195458,internal_point
51683,VA,Manassas city,(internal point),38.746808,-77.482633,38.746808,-77.482633,internal_point
51710,VA,Norfolk city,(internal point),36.923015,-76.244641,36.923015,-76.244641,internal_point
51770,VA,Roanoke city,(internal point),37.278458,-79.958174,37.278458,-79.958174,internal_point
51790,VA,Staunton city,(internal point),38.157978,-79.061876,38.157978,-79.061876,internal_point
51840,VA,Winchester city,(internal point),39.173869,-78.176356,39.173869,-78.176356,internal_point
53001,WA,Adams County,Ritzville,47.1264,-118.377,47.011238,-118.512861,seat
53007,WA,Chelan County,Wenatchee,47.423333333333,-120.32527777778,47.860974,-120.619041,seat
53009,WA,Clallam County,Port Angeles,48.1131,-123.441,48.110903,-123.88986,seat
53011,WA,Clark County,Vancouver,45.631111111111,-122.67166666667,45.77173,-122.485953,seat
53013,WA,Columbia County,Dayton,46.319722222222,-117.97777777778,46.29285,-117.911634,seat
53015,WA,Cowlitz County,Kelso,46.1419,-122.906,46.196785,-122.67846,seat
53017,WA,Douglas County,Waterville,47.6478,-120.073,47.741763,-119.694622,seat
53021,WA,Franklin County,Pasco,46.238611111111,-119.10861111111,46.537502,-118.903891,seat
53025,WA,Grant County,Ephrata,47.316944444444,-119.54805555556,47.213633,-119.467788,seat
53029,WA,Island County,Coupeville,48.2183,-122.684,48.158554,-122.670649,seat
53035,WA,Kitsap County,Port Orchard,47.531666666667,-122.63833333333,47.639595,-122.649634,seat
53037,WA,Kittitas County,Ellensburg,46.997064,-120.545119,47.124441,-120.676709,seat
53041,WA,Lewis County,Chehalis,46.66,-122.963,46.580071,-122.377444,seat
53045,WA,Mason County,Shelton,47.213611111111,-123.10611111111,47.350832,-123.173103,seat
53047,WA,Okanogan County,Okanogan,48.366666666667,-119.58111111111,48.548453,-119.742235,seat
53049,WA,Pacific County,South Bend,46.663611111111,-123.80111111111,46.556587,-123.782419,seat
53059,WA,Skamania County,Stevenson,45.696111111111,-121.88833333333,46.024785,-121.953232,seat
53065,WA,Stevens County,Colville,48.545,-117.90083333333,48.388728,-117.854455,seat
53073,WA,Whatcom County,Bellingham,48.754388888889,-122.47883333333,48.842653,-121.836432,seat
54003,WV,Berkeley County,Martinsburg,39.456388888889,-77.967777777778,39.447938,-78.037754,seat
54005,WV,Boone County,Madison,38.061944444444,-81.818333333333,38.022814,-81.713538,seat
54007,WV,Braxton County,Sutton,38.664444444444,-80.710277777778,38.69933,-80.73166,seat
54011,WV,Cabell County,Huntington,38.420833333333,-82.423611111111,38.419578,-82.243397,seat
54027,WV,Hampshire County,Romney,39.345,-78.756944444444,39.312139,-78.611989,seat
54029,WV,Hancock County,New Cumberland,40.499166666667,-80.608055555556,40.516958,-80.570164,seat
54049,WV,Marion County,Fairmont,39.481388888889,-80.143333333333,39.505839,-80.243402,seat
54053,WV,Mason County,Point Pleasant,38.857527,-82.128571,38.770914,-82.029007,seat
54067,WV,Nicholas County,Summersville,38.2843332,-80.8415469,38.291432,-80.797515,seat
54075,WV,Pocahontas County,Marlinton,38.2247,-80.0947,38.332606,-80.010121,seat
54081,WV,Raleigh County,Beckley,37.779722222222,-81.183055555556,37.762469,-81.264672,seat
54085,WV,Ritchie County,Harrisville,39.21,-81.0508,39.177112,-81.066317,seat
54093,WV,Tucker County,Parsons,39.095833333333,-79.679444444444,39.111175,-79.559968,seat
54097,WV,Upshur County,Buckhannon,38.9892,-80.2242,38.90253,-80.231606,seat
55013,WI,Burnett County,Siren,45.7722,-92.3575,45.866897,-92.37573,seat
55035,WI,Eau Claire County,Eau Claire,44.814722222222,-91.492777777778,44.726355,-91.286414,seat
55037,WI,Florence County,Florence,45.9222,-88.2517,45.871828,-88.406988,seat
55043,WI,Grant County,Lancaster,42.848611111111,-90.710555555556,42.870028,-90.694229,seat
55047,WI,Green Lake County,Green Lake,43.842777777778,-88.957777777778,43.780247,-88.97038,seat
55049,WI,Iowa County,Dodgeville,42.963333333333,-90.131111111111,43.001021,-90.133691,seat
55051,WI,Iron County,Hurley,46.450277777778,-90.189722222222,46.32655,-90.261298,seat
55053,WI,Jackson County,Black River Falls,44.294722222222,-90.851666666667,44.32459,-90.79951,seat
55059,WI,Kenosha County,Kenosha,42.582222222222,-87.845555555556,42.587526,-87.879996,seat
55061,WI,Kewaunee County,Kewaunee,44.460277777778,-87.511111111111,44.605677,-87.448008,seat
55063,WI,La Crosse County,La Crosse,43.813333333333,-91.233055555556,43.908222,-91.111758,seat
55069,WI,Lincoln County,Merrill,45.1825,-89.695555555556,45.333148,-89.73224,seat
55075,WI,Marinette County,Marinette,45.1,-87.630555555556,45.346899,-87.991198,seat
55079,WI,Milwaukee County,Milwaukee,43.05,-87.95,42.912643,-87.862312,seat
55085,WI,Oneida County,Rhinelander,45.639444444444,-89.412222222222,45.716176,-89.534533,seat
55087,WI,Outagamie County,Appleton,44.282222222222,-88.418333333333,44.418226,-88.464988,seat
55089,WI,Ozaukee County,Port Washington,43.393333333333,-87.881111111111,43.501807,-87.847551,seat
55093,WI,Pierce County,Ellsworth,44.7325,-92.48,44.725336,-92.426279,seat
55099,WI,Price County,Phillips,45.691666666667,-90.401944444444,45.679072,-90.35965,seat
55105,WI,Rock County,Janesville,42.6854687,-89.0136316,42.66988,-89.075284,seat
55107,WI,Rusk County,Ladysmith,45.463888888889,-91.1,45.472734,-91.136745,seat
55111,WI,Sauk County,Baraboo,43.468055555556,-89.741666666667,43.428001,-89.943318,seat
55113,WI,Sawyer County,Hayward,46.01,-91.480555555556,45.864999,-91.147063,seat
55115,WI,Shawano County,Shawano,44.776666666667,-88.601944444444,44.789641,-88.755813,seat
55117,WI,Sheboygan County,Sheboygan,43.75,-87.725,43.738713,-87.731531,seat
55121,WI,Trempealeau County,Whitehall,44.366666666667,-91.316388888889,44.30305,-91.358867,seat
55127,WI,Walworth County,Elkhorn,42.672777777778,-88.540277777778,42.66811,-88.541731,seat
55141,WI,Wood County,Wisconsin Rapids,44.394444444444,-89.832777777778,44.461413,-90.038825,seat
56001,WY,Albany County,Laramie,41.311111111111,-105.59361111111,41.665514,-105.721883,seat
56005,WY,Campbell County,Gillette,44.282777777778,-105.50527777778,44.191999,-105.517014,seat
56007,WY,Carbon County,Rawlins,41.790277777778,-107.23416666667,41.70359,-106.933153,seat
56011,WY,Crook County,Sundance,44.405277777778,-104.37222222222,44.589266,-104.567298,seat
56013,WY,Fremont County,Lander,42.833055555556,-108.7325,43.054831,-108.608935,seat
56019,WY,Johnson County,Buffalo,44.3475,-106.70111111111,44.044048,-106.588541,seat
56023,WY,Lincoln County,Kemmerer,41.789444444444,-110.54638888889,42.229993,-110.682961,seat
56025,WY,Natrona County,Casper,42.834722222222,-106.325,42.977645,-106.768219,seat
56027,WY,Niobrara County,Lusk,42.760555555556,-104.45277777778,43.062159,-104.468373,seat
56029,WY,Park County,Cody,44.523333333333,-109.05722222222,44.492387,-109.593597,seat
56031,WY,Platte County,Wheatland,42.053888888889,-104.95944444444,42.131593,-104.953963,seat
56033,WY,Sheridan County,Sheridan,44.796666666667,-106.95888888889,44.781369,-106.881211,seat
56037,WY,Sweetwater County,Green River,41.514166666667,-109.465,41.660328,-108.875677,seat
56039,WY,Teton County,Jackson,43.475277777778,-110.76916666667,44.048662,-110.426087,seat
56043,WY,Washakie County,Worland,44.015386111111,-107.95663055556,43.878831,-107.669052,seat
56045,WY,Weston County,Newcastle,43.853055555556,-104.20944444444,43.846213,-104.57002,seat
