fips,state,county,seat,lat,lon,int_lat,int_lon,point_source
18043,IN,Floyd County,New Albany,38.3019,-85.8214,38.318081,-85.911847,seat
18045,IN,Fountain County,Covington,40.140555555556,-87.393055555556,40.121237,-87.234872,seat
18047,IN,Franklin County,Brookville,39.4222,-85.0094,39.409762,-85.066964,seat
18049,IN,Fulton County,Rochester,41.0619,-86.2067,41.050384,-86.265006,seat
18051,IN,Gibson County,Princeton,38.3536,-87.5706,38.317398,-87.580523,seat
18053,IN,Grant County,Marion,40.5492,-85.6647,40.515758,-85.654946,seat
18055,IN,Greene County,Bloomfield,39.0247,-86.9403,39.047147,-87.004771,seat
18057,IN,Hamilton County,Noblesville,40.05,-86.0214,40.053513,-86.021709,seat
18059,IN,Hancock County,Greenfield,39.7914,-85.7714,39.822529,-85.77315,seat
18061,IN,Harrison County,Corydon,38.210555555556,-86.126388888889,38.186454,-86.103766,seat
18063,IN,Hendricks County,Danville,39.7608,-86.5178,39.768963,-86.509908,seat
18065,IN,Henry County,New Castle,39.9236,-85.365,39.929591,-85.397363,seat
18067,IN,Howard County,Kokomo,40.482222222222,-86.131666666667,40.483537,-86.114118,seat
18069,IN,Huntington County,Huntington,40.8819,-85.4956,40.826394,-85.478597,seat
18071,IN,Jackson County,Brownstown,38.8797,-86.0461,38.911957,-86.042516,seat
18073,IN,Jasper County,Rensselaer,40.9381,-87.1514,41.017688,-87.118814,seat
18075,IN,Jay County,Portland,40.4339,-84.98,40.434956,-85.002331,seat
18077,IN,Jefferson County,Madison,38.75,-85.39528,38.783604,-85.44009,seat
18079,IN,Jennings County,Vernon,38.982778,-85.611389,38.996229,-85.628103,seat
18081,IN,Johnson County,Franklin,39.4897,-86.0567,39.496092,-86.094264,seat
18083,IN,Knox County,Vincennes,38.678333333333,-87.516111111111,38.688381,-87.420358,seat
18085,IN,Kosciusko County,Warsaw,41.2406,-85.8469,41.244293,-85.861575,seat
18087,IN,LaGrange County,LaGrange,41.6436,-85.4172,41.642462,-85.427845,seat
18089,IN,Lake County,Crown Point,41.421666666667,-87.356111111111,41.472247,-87.374337,seat
18091,IN,LaPorte County,La Porte,41.6092,-86.7175,41.549013,-86.744739,seat
18093,IN,Lawrence County,Bedford,38.8628,-86.4922,38.839815,-86.48782,seat
18095,IN,Madison County,Anderson,40.1,-85.68139,40.166203,-85.722454,seat
18097,IN,Marion County,Indianapolis,39.768611111111,-86.158055555556,39.782976,-86.135794,seat
18099,IN,Marshall County,Plymouth,41.3439,-86.3125,41.325003,-86.269036,seat
18101,IN,Martin County,Shoals,38.6664,-86.7925,38.705322,-86.801847,seat
18103,IN,Miami County,Peru,40.7578,-86.0678,40.772883,-86.044258,seat
18105,IN,Monroe County,Bloomington,39.166666666667,-86.534722222222,39.160729,-86.52331,seat
18107,IN,Montgomery County,Crawfordsville,40.038888888889,-86.896666666667,40.040296,-86.892715,seat
18109,IN,Morgan County,Martinsville,39.416666666667,-86.416666666667,39.482646,-86.447457,seat
18111,IN,Newton County,Kentland,40.7697,-87.4461,40.962399,-87.402172,seat
18113,IN,Noble County,Albion,41.395,-85.42194,41.404679,-85.417271,seat
18115,IN,Ohio County,Rising Sun,38.95,-84.8567,38.940527,-84.964299,seat
18117,IN,Orange County,Paoli,38.5578,-86.4692,38.547381,-86.489257,seat
18119,IN,Owen County,Spencer,39.2869,-86.7642,39.317339,-86.838845,seat
18121,IN,Parke County,Rockville,39.765277777778,-87.228888888889,39.77425,-87.19695,seat
18123,IN,Perry County,Tell City,37.9531,-86.7614,38.081436,-86.62654,seat
18125,IN,Pike County,Petersburg,38.4917,-87.2803,38.397961,-87.232547,seat
18127,IN,Porter County,Valparaiso,41.476111111111,-87.056944444444,41.509914,-87.071313,seat
18129,IN,Posey County,Mount Vernon,37.9367,-87.8989,38.027614,-87.868653,seat
18131,IN,Pulaski County,Winamac,41.05,-86.6,41.045272,-86.692538,seat
18133,IN,Putnam County,Greencastle,39.6422,-86.8561,39.665548,-86.853373,seat
18135,IN,Randolph County,Winchester,40.1731,-84.9775,40.164079,-85.00579,seat
18137,IN,Ripley County,Versailles,39.0675,-85.255,39.100226,-85.260494,seat
18139,IN,Rush County,Rushville,39.6144,-85.4486,39.622362,-85.466529,seat
18141,IN,St. Joseph County,South Bend,41.676388888889,-86.250277777778,41.617723,-86.288048,seat
18143,IN,Scott County,Scottsburg,38.6854,-85.7696,38.679431,-85.751898,seat
18145,IN,Shelby County,Shelbyville,39.5219,-85.7764,39.524135,-85.792174,seat
18147,IN,Spencer County,Rockport,37.8836,-87.0531,38.009697,-87.010375,seat
18149,IN,Starke County,Knox,41.2942,-86.6225,41.284478,-86.644636,seat
18151,IN,Steuben County,Angola,41.63694,-85.00083,41.643467,-85.002405,seat
18153,IN,Sullivan County,Sullivan,39.0969,-87.4064,39.089225,-87.415843,seat
18155,IN,Switzerland County,Vevay,38.7458,-85.0711,38.825854,-85.029681,seat
18157,IN,Tippecanoe County,Lafayette,40.4172,-86.8786,40.389133,-86.893554,seat
18159,IN,Tipton County,Tipton,40.285,-86.0403,40.310229,-86.056207,seat
18161,IN,Union County,Liberty,39.6358,-84.9289,39.623094,-84.925145,seat
18163,IN,Vanderburgh County,Evansville,37.974722222222,-87.555833333333,38.02007,-87.586166,seat
18165,IN,Vermillion County,Newport,39.885,-87.4064,39.854045,-87.462071,seat
18167,IN,Vigo County,Terre Haute,39.469586,-87.389762,39.430874,-87.390989,seat
18169,IN,Wabash County,Wabash,40.8008,-85.8272,40.843747,-85.795192,seat
18171,IN,Warren County,Williamsport,40.286944444444,-87.291944444444,40.352498,-87.375163,seat
18173,IN,Warrick County,Boonville,38.046111111111,-87.2725,38.097728,-87.272049,seat
18175,IN,Washington County,Salem,38.604166666667,-86.098888888889,38.600613,-86.104751,seat
18177,IN,Wayne County,Richmond,39.830277777778,-84.890555555556,39.863091,-85.006735,seat
18179,IN,Wells County,Bluffton,40.738055555556,-85.172222222222,40.735547,-85.213349,seat
18181,IN,White County,Monticello,40.7467,-86.7653,40.75095,-86.864293,seat
18183,IN,Whitley County,Columbia City,41.1586,-85.4878,41.136426,-85.501892,seat
19001,IA,Adair County,Greenfield,41.305,-94.461111111111,41.328528,-94.478164,seat
19003,IA,Adams County,Corning,40.991388888889,-94.736944444444,41.021656,-94.696906,seat
19005,IA,Allamakee County,Waukon,43.268888888889,-91.479166666667,43.274964,-91.382751,seat
19007,IA,Appanoose County,Centerville,40.729722222222,-92.871944444444,40.744249,-92.873062,seat
19009,IA,Audubon County,Audubon,41.720277777778,-94.928333333333,41.679178,-94.904312,seat
19011,IA,Benton County,Vinton,42.164166666667,-92.026111111111,42.092547,-92.05763,seat
19013,IA,Black Hawk County,Waterloo,42.492436,-92.346161,42.471132,-92.3076,seat
19015,IA,Boone County,Boone,42.061111111111,-93.886111111111,42.038623,-93.938605,seat
19017,IA,Bremer County,Waverly,42.726666666667,-92.475277777778,42.780895,-92.327356,seat
19019,IA,Buchanan County,Independence,42.470277777778,-91.893888888889,42.470328,-91.838666,seat
19021,IA,Buena Vista County,Storm Lake,42.643611111111,-95.201944444444,42.741522,-95.141432,seat
19023,IA,Butler County,Allison,42.753333333333,-92.794722222222,42.734757,-92.780153,seat
19025,IA,Calhoun County,Rockwell City,42.395833333333,-94.633055555556,42.386061,-94.643602,seat
19027,IA,Carroll County,Carroll,42.069444444444,-94.866388888889,42.039502,-94.86765,seat
19029,IA,Cass County,Atlantic,41.401388888889,-95.010833333333,41.333824,-94.933302,seat
19031,IA,Cedar County,Tipton,41.770555555556,-91.129166666667,41.77236,-91.132611,seat
19033,IA,Cerro Gordo County,Mason City,43.148611111111,-93.201944444444,43.074975,-93.250965,seat
19035,IA,Cherokee County,Cherokee,42.75,-95.55,42.742737,-95.633262,seat
19037,IA,Chickasaw County,New Hampton,43.059722222222,-92.314722222222,43.059741,-92.31721,seat
19039,IA,Clarke County,Osceola,41.034166666667,-93.768333333333,41.029726,-93.785259,seat
19041,IA,Clay County,Spencer,43.145277777778,-95.147222222222,43.081224,-95.149875,seat
19043,IA,Clayton County,Elkader,42.855833333333,-91.403055555556,42.840985,-91.323576,seat
19045,IA,Clinton County,Clinton,41.8469,-90.2072,41.898073,-90.534243,seat
19047,IA,Crawford County,Denison,42.017222222222,-95.351111111111,42.043119,-95.38909,seat
19049,IA,Dallas County,Adel,41.616666666667,-94.021666666667,41.68532,-94.040706,seat
19051,IA,Davis County,Bloomfield,40.751111111111,-92.416944444444,40.748089,-92.410345,seat
19053,IA,Decatur County,Leon,40.74,-93.746388888889,40.736379,-93.78458,seat
19055,IA,Delaware County,Manchester,42.486111111111,-91.457222222222,42.473014,-91.366767,seat
19057,IA,Des Moines County,Burlington,40.810555555556,-91.101388888889,40.915339,-91.186925,seat
19059,IA,Dickinson County,Spirit Lake,43.423055555556,-95.104166666667,43.389611,-95.196057,seat
19061,IA,Dubuque County,Dubuque,42.504321,-90.686865,42.463481,-90.878771,seat
19063,IA,Emmet County,Estherville,43.404444444444,-94.833611111111,43.377984,-94.66937,seat
19065,IA,Fayette County,West Union,42.961944444444,-91.81,42.864122,-91.840376,seat
19067,IA,Floyd County,Charles City,43.066388888889,-92.675833333333,43.052741,-92.787367,seat
19069,IA,Franklin County,Hampton,42.743055555556,-93.207777777778,42.736545,-93.271415,seat
19071,IA,Fremont County,Sidney,40.747222222222,-95.646944444444,40.74259,-95.599182,seat
19073,IA,Greene County,Jefferson,42.016666666667,-94.376666666667,42.042513,-94.388727,seat
19075,IA,Grundy County,Grundy Center,42.361111111111,-92.773611111111,42.403339,-92.790244,seat
19077,IA,Guthrie County,Guthrie Center,41.679722222222,-94.500833333333,41.683573,-94.501272,seat
19079,IA,Hamilton County,Webster City,42.466388888889,-93.820555555556,42.390789,-93.70913,seat
19081,IA,Hancock County,Garner,43.098055555556,-93.604166666667,43.075411,-93.743697,seat
19083,IA,Hardin County,Eldora,42.360277777778,-93.101388888889,42.390208,-93.241669,seat
19085,IA,Harrison County,Logan,41.644722222222,-95.79,41.688584,-95.827149,seat
19087,IA,Henry County,Mount Pleasant,40.966944444444,-91.551111111111,40.984802,-91.547259,seat
19089,IA,Howard County,Cresco,43.374444444444,-92.115,43.365312,-92.321908,seat
19091,IA,Humboldt County,Dakota City,42.721944444444,-94.200277777778,42.782221,-94.202775,seat
19093,IA,Ida County,Ida Grove,42.344444444444,-95.470555555556,42.39186,-95.507421,seat
19095,IA,Iowa County,Marengo,41.797222222222,-92.069444444444,41.683918,-92.059123,seat
19097,IA,Jackson County,Maquoketa,42.066944444444,-90.666111111111,42.164226,-90.574582,seat
19099,IA,Jasper County,Newton,41.698611111111,-93.046944444444,41.685551,-93.054147,seat
19101,IA,Jefferson County,Fairfield,41.007222222222,-91.965833333333,41.006376,-91.966628,seat
19103,IA,Johnson County,Iowa City,41.655833333333,-91.525,41.670668,-91.590529,seat
19105,IA,Jones County,Anamosa,42.108888888889,-91.281388888889,42.125118,-91.116914,seat
19107,IA,Keokuk County,Sigourney,41.333333333333,-92.203333333333,41.331182,-92.167721,seat
19109,IA,Kossuth County,Algona,43.070277777778,-94.229722222222,43.212356,-94.213965,seat
19111,IA,Lee County,Fort Madison,40.628611111111,-91.338888888889,40.647588,-91.477157,seat
19113,IA,Linn County,Cedar Rapids,41.983333333333,-91.668611111111,42.077951,-91.597674,seat
19115,IA,Louisa County,Wapello,41.179722222222,-91.188333333333,41.218211,-91.256994,seat
19117,IA,Lucas County,Chariton,41.016111111111,-93.3075,41.033344,-93.331467,seat
19119,IA,Lyon County,Rock Rapids,43.428055555556,-96.168611111111,43.38358,-96.207201,seat
19121,IA,Madison County,Winterset,41.335833333333,-94.013888888889,41.330622,-94.015184,seat
19123,IA,Mahaska County,Oskaloosa,41.293888888889,-92.644444444444,41.330797,-92.636366,seat
19125,IA,Marion County,Knoxville,41.319166666667,-93.101388888889,41.331433,-93.093868,seat
19127,IA,Marshall County,Marshalltown,42.041666666667,-92.914444444444,42.0417,-92.981403,seat
19129,IA,Mills County,Glenwood,41.045555555556,-95.7425,41.033703,-95.619101,seat
19131,IA,Mitchell County,Osage,43.284722222222,-92.812222222222,43.348564,-92.784466,seat
19133,IA,Monona County,Onawa,42.0275,-96.096388888889,42.049432,-95.956566,seat
19135,IA,Monroe County,Albia,41.026666666667,-92.805277777778,41.028847,-92.869642,seat
19137,IA,Montgomery County,Red Oak,41.011666666667,-95.227222222222,41.021735,-95.15779,seat
19139,IA,Muscatine County,Muscatine,41.424444444444,-91.043333333333,41.483776,-91.118699,seat
19141,IA,O'Brien County,Primghar,43.087777777778,-95.627777777778,43.083746,-95.625624,seat
19143,IA,Osceola County,Sibley,43.403055555556,-95.746388888889,43.378542,-95.633788,seat
19145,IA,Page County,Clarinda,40.7375,-95.035833333333,40.739097,-95.144301,seat
19147,IA,Palo Alto County,Emmetsburg,43.111111111111,-94.681944444444,43.075337,-94.669055,seat
19149,IA,Plymouth County,Le Mars,42.788888888889,-96.165833333333,42.737585,-96.215864,seat
19151,IA,Pocahontas County,Pocahontas,42.734444444444,-94.673055555556,42.734033,-94.678279,seat
19153,IA,Polk County,Des Moines,41.590833333333,-93.620833333333,41.684816,-93.568971,seat
19155,IA,Pottawattamie County,Council Bluffs,41.253,-95.862,41.340184,-95.544905,seat
19157,IA,Poweshiek County,Montezuma,41.584722222222,-92.525277777778,41.684642,-92.522934,seat
19159,IA,Ringgold County,Mount Ayr,40.7142,-94.2369,40.735334,-94.244251,seat
19161,IA,Sac County,Sac City,42.421111111111,-94.995,42.387526,-95.105224,seat
19163,IA,Scott County,Davenport,41.543055555556,-90.590833333333,41.642079,-90.622289,seat
19165,IA,Shelby County,Harlan,41.654722222222,-95.321944444444,41.679014,-95.308917,seat
19167,IA,Sioux County,Orange City,43.005555555556,-96.058888888889,43.082646,-96.17801,seat
19169,IA,Story County,Nevada,42.0192,-93.4517,42.037538,-93.466093,seat
19171,IA,Tama County,Toledo,41.993333333333,-92.579166666667,42.074848,-92.529411,seat
19173,IA,Taylor County,Bedford,40.668333333333,-94.721111111111,40.737949,-94.697108,seat
19175,IA,Union County,Creston,41.059166666667,-94.364444444444,41.02855,-94.245091,seat
19177,IA,Van Buren County,Keosauqua,40.732222222222,-91.963055555556,40.754117,-91.952943,seat
19179,IA,Wapello County,Ottumwa,41.013055555556,-92.414722222222,41.031275,-92.409466,seat
19181,IA,Warren County,Indianola,41.361666666667,-93.563055555556,41.332446,-93.568751,seat
19183,IA,Washington County,Washington,41.3,-91.689166666667,41.329401,-91.725052,seat
19185,IA,Wayne County,Corydon,40.759166666667,-93.317777777778,40.739983,-93.332613,seat
19187,IA,Webster County,Fort Dodge,42.506666666667,-94.180277777778,42.433579,-94.175831,seat
19189,IA,Winnebago County,Forest City,43.261944444444,-93.640277777778,43.378124,-93.743488,seat
19191,IA,Winneshiek County,Decorah,43.3017,-91.7903,43.292989,-91.850788,seat
19193,IA,Woodbury County,Sioux City,42.498055555556,-96.395555555556,42.39322,-96.053296,seat
19195,IA,Worth County,Northwood,43.445833333333,-93.219166666667,43.373491,-93.248533,seat
19197,IA,Wright County,Clarion,42.731111111111,-93.731111111111,42.733007,-93.734735,seat
20001,KS,Allen County,Iola,37.9228,-95.4003,37.884228,-95.300945,seat
20003,KS,Anderson County,Garnett,38.2828,-95.2408,38.215114,-95.292046,seat
20005,KS,Atchison County,Atchison,39.5625,-95.1283,39.532544,-95.313397,seat
20007,KS,Barber County,Medicine Lodge,37.284444444444,-98.581111111111,37.222906,-98.685052,seat
20009,KS,Barton County,Great Bend,38.3644,-98.7647,38.481239,-98.767837,seat
20011,KS,Bourbon County,Fort Scott,37.835277777778,-94.701944444444,37.8561,-94.850928,seat
20013,KS,Brown County,Hiawatha,39.849167,-95.515833,39.825931,-95.569905,seat
20015,KS,Butler County,El Dorado,37.8211,-96.8583,37.773649,-96.83884,seat
20017,KS,Chase County,Cottonwood Falls,38.3681,-96.5431,38.299475,-96.594029,seat
20019,KS,Chautauqua County,Sedan,37.12672,-96.18694,37.154259,-96.245396,seat
20021,KS,Cherokee County,Columbus,37.1714,-94.8408,37.169392,-94.845698,seat
20023,KS,Cheyenne County,St. Francis,39.7714,-101.801,39.789901,-101.727317,seat
20025,KS,Clark County,Ashland,37.1867,-99.7692,37.233831,-99.813869,seat
20027,KS,Clay County,Clay Center,39.38,-97.1231,39.344964,-97.168853,seat
20029,KS,Cloud County,Concordia,39.5692,-97.6583,39.487329,-97.64139,seat
20031,KS,Coffey County,Burlington,38.1944,-95.7456,38.23645,-95.729137,seat
20033,KS,Comanche County,Coldwater,37.2694,-99.3261,37.181442,-99.251293,seat
20035,KS,Cowley County,Winfield,37.2478,-96.9806,37.234507,-96.837247,seat
20037,KS,Crawford County,Girard,37.5103,-94.8442,37.505821,-94.853897,seat
20039,KS,Decatur County,Oberlin,39.821111111111,-100.52833333333,39.783542,-100.459708,seat
20041,KS,Dickinson County,Abilene,38.919722222222,-97.217222222222,38.867735,-97.157943,seat
20043,KS,Doniphan County,Troy,39.7881,-95.0908,39.788502,-95.147225,seat
20045,KS,Douglas County,Lawrence,38.971666666667,-95.235277777778,38.896417,-95.290947,seat
20047,KS,Edwards County,Kinsley,37.9222,-99.4117,37.883595,-99.304746,seat
20049,KS,Elk County,Howard,37.4686,-96.2631,37.456026,-96.244642,seat
20051,KS,Ellis County,Hays,38.8794,-99.3222,38.914597,-99.317313,seat
20053,KS,Ellsworth County,Ellsworth,38.7319,-98.2292,38.700845,-98.205355,seat
20055,KS,Finney County,Garden City,37.9753,-100.864,38.049808,-100.739967,seat
20057,KS,Ford County,Dodge City,37.759722222222,-100.01833333333,37.688416,-99.884748,seat
20059,KS,Franklin County,Ottawa,38.6119,-95.2664,38.558019,-95.278962,seat
20061,KS,Geary County,Junction City,39.0275,-96.8403,39.002139,-96.7681,seat
20063,KS,Gove County,Gove City,38.9594,-100.487,38.917239,-100.48736,seat
20065,KS,Graham County,Hill City,39.3672,-99.8456,39.354972,-99.879894,seat
20067,KS,Grant County,Ulysses,37.58,-101.357,37.547537,-101.299362,seat
20069,KS,Gray County,Cimarron,37.8083,-100.348,37.744513,-100.451716,seat
20071,KS,Greeley County,Tribune,38.4703,-101.754,38.480404,-101.80597,seat
20073,KS,Greenwood County,Eureka,37.8228,-96.2894,37.879347,-96.241732,seat
20075,KS,Hamilton County,Syracuse,37.9831,-101.751,37.995244,-101.793689,seat
20077,KS,Harper County,Anthony,37.15389,-98.02917,37.188184,-98.06659,seat
20079,KS,Harvey County,Newton,38.0442,-97.3475,38.050144,-97.436706,seat
20081,KS,Haskell County,Santa Fe,37.569492,-100.870778,37.554979,-100.879952,seat
20083,KS,Hodgeman County,Jetmore,38.0842,-99.8961,38.087493,-99.898407,seat
20085,KS,Jackson County,Holton,39.4669,-95.7369,39.411145,-95.794485,seat
20087,KS,Jefferson County,Oskaloosa,39.2158,-95.3139,39.239644,-95.375314,seat
20089,KS,Jewell County,Mankato,39.78694,-98.20917,39.777005,-98.222619,seat
20091,KS,Johnson County,Olathe,38.8808,-94.8031,38.883907,-94.82233,seat
20093,KS,Kearny County,Lakin,37.940277777778,-101.25861111111,37.994461,-101.308136,seat
20095,KS,Kingman County,Kingman,37.6469,-98.1139,37.552951,-98.144529,seat
20097,KS,Kiowa County,Greensburg,37.603055555556,-99.292777777778,37.561231,-99.286539,seat
20099,KS,Labette County,Oswego,37.1678,-95.1094,37.191468,-95.297473,seat
20101,KS,Lane County,Dighton,38.4814,-100.465,38.481286,-100.466185,seat
20103,KS,Leavenworth County,Leavenworth,39.3111,-94.9225,39.189511,-95.038977,seat
20105,KS,Lincoln County,Lincoln Center,39.0417,-98.1467,39.04728,-98.214284,seat
20107,KS,Linn County,Linnville,38.224722222222,-94.797222222222,38.216549,-94.844932,seat
20109,KS,Logan County,Oakley,39.1281,-100.854,38.91327,-101.157402,seat
20111,KS,Lyon County,Emporia,38.4081,-96.1869,38.455403,-96.161641,seat
20113,KS,McPherson County,McPherson,38.37167,-97.66194,38.395812,-97.647489,seat
20115,KS,Marion County,Marion,38.34889,-97.01583,38.359647,-97.102771,seat
20117,KS,Marshall County,Marysville,39.84444,-96.6425,39.782709,-96.521243,seat
20119,KS,Meade County,Meade,37.28583,-100.33917,37.243886,-100.360094,seat
20121,KS,Miami County,Paola,38.5736,-94.8733,38.566772,-94.832963,seat
20123,KS,Mitchell County,Beloit,39.4628,-98.1094,39.393026,-98.207362,seat
20125,KS,Montgomery County,Independence,37.2283,-95.7114,37.189537,-95.742403,seat
20127,KS,Morris County,Council Grove,38.660555555556,-96.489722222222,38.688204,-96.651448,seat
20129,KS,Morton County,Elkhart,37.0031,-101.898,37.185249,-101.809516,seat
20131,KS,Nemaha County,Seneca,39.8356,-96.0661,39.791043,-96.005381,seat
20133,KS,Neosho County,Erie,37.5686,-95.2425,37.564283,-95.315682,seat
20135,KS,Ness County,Ness City,38.4522,-99.9061,38.480437,-99.908745,seat
20137,KS,Norton County,Norton,39.8333,-99.8908,39.783867,-99.899235,seat
20139,KS,Osage County,Lyndon,38.6103,-95.6853,38.650215,-95.708255,seat
20141,KS,Osborne County,Osborne,39.4406,-98.6972,39.348261,-98.767942,seat
20143,KS,Ottawa County,Minneapolis,39.12444,-97.705,39.137963,-97.654802,seat
20145,KS,Pawnee County,Larned,38.1822,-99.1017,38.181477,-99.234772,seat
20147,KS,Phillips County,Phillipsburg,39.7553,-99.3222,39.784506,-99.34215,seat
20149,KS,Pottawatomie County,Westmoreland,39.3947,-96.4142,39.382187,-96.337113,seat
20151,KS,Pratt County,Pratt,37.650277777778,-98.738055555556,37.647594,-98.74012,seat
20153,KS,Rawlins County,Atwood,39.8089,-101.041,39.786198,-101.076738,seat
20155,KS,Reno County,Hutchinson,38.0656,-97.9236,37.948185,-98.078346,seat
20157,KS,Republic County,Belleville,39.8236,-97.6303,39.828906,-97.650883,seat
20159,KS,Rice County,Lyons,38.345,-98.2025,38.347178,-98.201415,seat
20161,KS,Riley County,Manhattan,39.19,-96.58667,39.29121,-96.727488,seat
20163,KS,Rooks County,Stockton,39.4364,-99.2717,39.346006,-99.324492,seat
20165,KS,Rush County,La Crosse,38.5319,-99.3086,38.523596,-99.309184,seat
20167,KS,Russell County,Russell,38.8897,-98.8572,38.91604,-98.770949,seat
20169,KS,Saline County,Salina,38.8242,-97.6072,38.791804,-97.651478,seat
20171,KS,Scott County,Scott City,38.4797,-100.908,38.481877,-100.90636,seat
20173,KS,Sedgwick County,Wichita,37.688888888889,-97.336111111111,37.681045,-97.461054,seat
20175,KS,Seward County,Liberal,37.0433,-100.928,37.18096,-100.855257,seat
20177,KS,Shawnee County,Topeka,39.04833,-95.67804,39.041805,-95.755664,seat
20179,KS,Sheridan County,Hoxie,39.3544,-100.44,39.350547,-100.441228,seat
20181,KS,Sherman County,Goodland,39.3486,-101.711,39.351352,-101.719859,seat
20183,KS,Smith County,Smith Center,39.7786,-98.7853,39.78466,-98.785429,seat
20185,KS,Stafford County,St. John,38.0011,-98.7611,38.03563,-98.719889,seat
20187,KS,Stanton County,Johnson City,37.570555555556,-101.75111111111,37.565932,-101.789383,seat
20189,KS,Stevens County,Hugoton,37.1764,-101.346,37.2017,-101.317268,seat
20191,KS,Sumner County,Wellington,37.2672,-97.4,37.236662,-97.493352,seat
20193,KS,Thomas County,Colby,39.3922,-101.048,39.357713,-101.083386,seat
20195,KS,Trego County,WaKeeney,39.024444444444,-99.881944444444,38.921302,-99.865423,seat
20197,KS,Wabaunsee County,Alma,39.01556,-96.28889,38.955154,-96.201262,seat
20199,KS,Wallace County,Sharon Springs,38.8956,-101.751,38.926626,-101.771103,seat
20201,KS,Washington County,Washington,39.8169,-97.0525,39.776714,-97.095611,seat
20203,KS,Wichita County,Leoti,38.4842,-101.358,38.481922,-101.347434,seat
20205,KS,Wilson County,Fredonia,37.5331,-95.8258,37.558515,-95.745175,seat
20207,KS,Woodson County,Yates Center,37.88,-95.7344,37.888193,-95.758469,seat
20209,KS,Wyandotte County,Kansas City,39.106666666667,-94.676388888889,39.115384,-94.763087,seat
21001,KY,Adair County,Columbia,37.1006,-85.3061,37.105559,-85.28138,seat
21003,KY,Allen County,Scottsville,36.7514,-86.1928,36.75077,-86.192458,seat
21005,KY,Anderson County,Lawrenceburg,38.0314,-84.8961,38.005396,-84.986417,seat
21007,KY,Ballard County,Wickliffe,36.9667,-89.0869,37.051323,-89.010367,seat
21009,KY,Barren County,Glasgow,37.0003,-85.9203,36.962805,-85.932108,seat
21011,KY,Bath County,Owingsville,38.142777777778,-83.766111111111,38.152249,-83.737641,seat
21013,KY,Bell County,Pineville,36.7631,-83.6994,36.728928,-83.680718,seat
21015,KY,Boone County,Burlington,39.023888888889,-84.717222222222,38.9589,-84.736371,seat
21017,KY,Bourbon County,Paris,38.2064,-84.2578,38.202562,-84.20986,seat
21019,KY,Boyd County,Catlettsburg,38.4047,-82.6006,38.360003,-82.681406,seat
21021,KY,Boyle County,Danville,37.645833333333,-84.7725,37.618104,-84.868352,seat
21023,KY,Bracken County,Brooksville,38.6822,-84.0675,38.680365,-84.115235,seat
21025,KY,Breathitt County,Jackson,37.5531,-83.3883,37.517807,-83.317158,seat
21027,KY,Breckinridge County,Hardinsburg,37.7764,-86.455,37.777988,-86.432919,seat
21029,KY,Bullitt County,Shepherdsville,37.9881,-85.7139,37.969945,-85.702635,seat
21031,KY,Butler County,Morgantown,37.2194,-86.6925,37.207013,-86.682471,seat
21033,KY,Caldwell County,Princeton,37.1078,-87.8825,37.148642,-87.870509,seat
21035,KY,Calloway County,Murray,36.6094,-88.3156,36.620978,-88.274086,seat
21037,KY,Campbell County,Alexandria,38.95889,-84.38917,38.946981,-84.379583,seat
21039,KY,Carlisle County,Bardwell,36.8728,-89.01,36.85718,-88.976614,seat
21041,KY,Carroll County,Carrollton,38.6772,-85.1714,38.668394,-85.124024,seat
21043,KY,Carter County,Grayson,38.3347,-82.9425,38.314094,-83.038988,seat
21045,KY,Casey County,Liberty,37.3211,-84.9306,37.321962,-84.92822,seat
21047,KY,Christian County,Hopkinsville,36.85444,-87.48861,36.892059,-87.492986,seat
21049,KY,Clark County,Winchester,37.994722222222,-84.184166666667,37.970314,-84.145115,seat
21051,KY,Clay County,Manchester,37.15278,-83.76333,37.164273,-83.715454,seat
21053,KY,Clinton County,Albany,36.69306,-85.13528,36.727258,-85.136098,seat
21055,KY,Crittenden County,Marion,37.3325,-88.07889,37.358149,-88.10501,seat
21057,KY,Cumberland County,Burkesville,36.7928,-85.3694,36.782372,-85.388484,seat
21059,KY,Daviess County,Owensboro,37.757748,-87.11839,37.731671,-87.087139,seat
21061,KY,Edmonson County,Brownsville,37.1911,-86.2611,37.227514,-86.218015,seat
21063,KY,Elliott County,Sandy Hook,38.0925,-83.1239,38.116883,-83.096116,seat
21065,KY,Estill County,Irvine,37.6969,-83.9669,37.692449,-83.963983,seat
21067,KY,Fayette County,Lexington,38.049722222222,-84.458611111111,38.040678,-84.458272,seat
21069,KY,Fleming County,Flemingsburg,38.4206,-83.7375,38.367848,-83.699205,seat
21071,KY,Floyd County,Prestonsburg,37.6678,-82.7589,37.552456,-82.739724,seat
21073,KY,Franklin County,Frankfort,38.197,-84.863,38.234919,-84.868786,seat
21075,KY,Fulton County,Hickman,36.5672,-89.1864,36.552511,-89.187659,seat
21077,KY,Gallatin County,Warsaw,38.783333333333,-84.899444444444,38.755663,-84.865143,seat
21079,KY,Garrard County,Lancaster,37.6186,-84.5794,37.630162,-84.545856,seat
21081,KY,Grant County,Williamstown,38.6411,-84.5608,38.649167,-84.625924,seat
21083,KY,Graves County,Mayfield,36.741666666667,-88.635833333333,36.723344,-88.649897,seat
21085,KY,Grayson County,Leitchfield,37.483611111111,-86.293888888889,37.458577,-86.344011,seat
