fips,state,county,seat,lat,lon,int_lat,int_lon,point_source,capitol_drive_s,capitol_road_m,capitol_snap_m,center_drive_s,center_road_m,center_snap_m
12083,FL,Marion County,Ocala,29.1875,-82.141388888889,29.202805,-82.0431,seat,54258.7,1300946.1,41.34327701,95332.0,2293380.0,41.34327701
12085,FL,Martin County,Stuart,27.197222,-80.253056,27.083604,-80.398201,seat,63299.3,1533897.4,15.84560788,108389.2,2611399.5,15.84560788
12086,FL,Miami-Dade County,Miami,25.783333333333,-80.216666666667,25.616009,-80.50375,seat,69628.9,1693293.5,54.87646336,114718.8,2770795.8,54.87646336
12087,FL,Monroe County,Key West,24.559722222222,-81.783611111111,25.58612,-81.022603,seat,83436.8,1949436.1,2.404187125,128526.7,3026938.5,2.404187125
12089,FL,Nassau County,Fernandina Beach,30.669444444444,-81.461666666667,30.605963,-81.765087,seat,46734.4,1126777.5,15.24416006,95427.1,2233540.3,15.24416006
12091,FL,Okaloosa County,Crestview,30.754166666667,-86.572777777778,30.614325,-86.59108,seat,64555.0,1506886.3,26.32839846,79507.0,1908583.5,26.32839846
12093,FL,Okeechobee County,Okeechobee,27.233333333333,-80.833333333333,27.385592,-80.887388,seat,63918.4,1538621.9,28.27178609,106771.6,2568965.3,28.27178609
12095,FL,Orange County,Orlando,28.533611111111,-81.386666666667,28.514391,-81.323284,seat,56351.2,1367344.4,71.47515184,100053.4,2411833.5,71.47515184
12097,FL,Osceola County,Kissimmee,28.303888888889,-81.412777777778,28.059027,-81.139312,seat,57956.4,1397050.9,9.806517696,100864.1,2431955.5,9.806517696
12099,FL,Palm Beach County,West Palm Beach,26.709722222222,-80.064166666667,26.649126,-80.448354,seat,65237.3,1590140.4,1.492427821,110327.2,2667642.8,1.492427821
12101,FL,Pasco County,Dade City,28.361388888889,-82.193333333333,28.309823,-82.511006,seat,58927.5,1409164.9,14.07620679,99479.8,2392063.5,14.07620679
12103,FL,Pinellas County,Clearwater,27.965555555556,-82.8,27.905342,-82.798066,seat,62730.9,1490332.8,2.371608706,103283.2,2473231.5,2.371608706
12105,FL,Polk County,Bartow,27.8925,-81.839722222222,27.953685,-81.693493,seat,61050.8,1460148.0,59.08549872,103113.0,2461613.5,59.08549872
12107,FL,Putnam County,Palatka,29.647777777778,-81.651388888889,29.593896,-81.732039,seat,51350.0,1230740.9,37.80858444,96548.7,2292095.5,37.80858444
12109,FL,St. Johns County,St. Augustine,29.894722222222,-81.314444444444,29.890487,-81.40004,seat,49832.1,1202126.9,14.28366037,97108.1,2328775.5,14.28366037
12111,FL,St. Lucie County,Fort Pierce,27.438888888889,-80.335555555556,27.379814,-80.443536,seat,61700.5,1502763.9,46.87075637,107160.1,2586735.5,46.87075637
12113,FL,Santa Rosa County,Milton,30.630277777778,-87.046388888889,30.675348,-87.018919,seat,64632.5,1506521.5,19.07229936,77824.4,1861684.0,19.07229936
12115,FL,Sarasota County,Sarasota,27.337222222222,-82.535277777778,27.225327,-82.423714,seat,64203.5,1543133.4,19.94948596,104755.8,2526032.0,19.94948596
12117,FL,Seminole County,Sanford,28.789444444444,-81.275555555556,28.690065,-81.131975,seat,55370.4,1342455.6,41.99148365,101439.4,2415745.5,41.99148365
12119,FL,Sumter County,Bushnell,28.663888888889,-82.114166666667,28.713976,-82.069684,seat,57170.7,1371462.1,31.9193111,97723.0,2354361.0,31.9193111
12121,FL,Suwannee County,Live Oak,30.294444444444,-82.985833333333,30.189244,-82.992754,seat,52230.0,1272508.0,39.06067845,89581.1,2147080.5,39.06067845
12123,FL,Taylor County,Perry,30.114444444444,-83.5825,29.967146,-83.639573,seat,56136.8,1347242.4,38.64496093,89171.0,2189395.0,38.64496093
12125,FL,Union County,Lake Butler,30.021666666667,-82.340833333333,30.05428,-82.366918,seat,50449.9,1221749.6,23.79699452,92097.5,2205194.8,23.79699452
12127,FL,Volusia County,DeLand,29.028947222222,-81.300447222222,29.057769,-81.161792,seat,54156.8,1302792.1,52.21529045,100249.5,2385240.3,52.21529045
12129,FL,Wakulla County,Crawfordville,30.176111111111,-84.375277777778,30.091335,-84.359111,seat,59489.8,1432896.4,16.51773498,87066.7,2127385.5,16.51773498
12131,FL,Walton County,DeFuniak Springs,30.716666666667,-86.116666666667,30.571247,-86.162798,seat,64134.7,1475944.8,0.1108647503,80541.2,1992727.5,0.1108647503
12133,FL,Washington County,Chipley,30.779166666667,-85.539166666667,30.602102,-85.655805,seat,61311.0,1412580.5,12.42033842,80703.7,1987287.3,12.42033842
13001,GA,Appling County,Baxley,31.7753,-82.3475,31.739712,-82.290103,seat,45278.4,1060194.9,56.26264753,85869.2,2037963.5,56.26264753
13003,GA,Atkinson County,Pearson,31.2983,-82.8528,31.296806,-82.878151,seat,48932.4,1139507.9,22.54733321,86623.3,2065043.8,22.54733321
13005,GA,Bacon County,Alma,31.541666666667,-82.466666666667,31.55021,-82.451433,seat,46563.9,1090248.3,12.93816966,87154.7,2068016.8,12.93816966
13007,GA,Baker County,Newton,31.3167,-84.3394,31.31958,-84.454881,seat,55801.2,1293824.9,120.3912265,83294.2,2018527.1,120.3912265
13009,GA,Baldwin County,Milledgeville,33.080269,-83.232098,33.05949,-83.255457,seat,43743.9,1027424.4,2.50342159,79246.3,1860059.0,2.50342159
13011,GA,Banks County,Homer,34.3339,-83.4997,34.351922,-83.498441,seat,39814.0,919410.4,13.21966511,75913.0,1809649.0,13.21966511
13013,GA,Barrow County,Winder,33.9964,-83.7208,33.992009,-83.712303,seat,41534.9,965364.9,44.85664544,74526.7,1767089.8,44.85664544
13015,GA,Bartow County,Cartersville,34.183333333333,-84.8,34.240917,-84.838188,seat,43993.1,1043563.5,44.23974652,68995.4,1642975.5,44.23974652
13017,GA,Ben Hill County,Fitzgerald,31.7156,-83.2564,31.740772,-83.147197,seat,50372.9,1189439.4,50.71395467,84033.1,2002269.0,50.71395467
13019,GA,Berrien County,Nashville,31.2069,-83.2467,31.288652,-83.22787,seat,51422.7,1187542.9,11.0099054,85503.6,2039606.3,11.0099054
13021,GA,Bibb County,Macon,32.84069,-83.6324,32.808845,-83.694194,seat,46350.0,1085739.3,1.916561615,77371.5,1843536.5,1.916561615
13023,GA,Bleckley County,Cochran,32.3867,-83.3506,32.435403,-83.331717,seat,47501.2,1151726.3,18.56896836,80281.3,1903790.8,18.56896836
13025,GA,Brantley County,Nahunta,31.204444444444,-81.982222222222,31.197334,-81.982978,seat,44758.6,1079086.0,10.01565567,90490.6,2122849.3,10.01565567
13027,GA,Brooks County,Quitman,30.7847,-83.5608,30.822934,-83.581905,seat,53144.2,1217417.4,20.53715025,87155.3,2105786.5,20.53715025
13029,GA,Bryan County,Pembroke,32.14,-81.6236,32.017969,-81.438543,seat,40346.3,976722.8,61.23058458,86113.8,2059221.8,61.23058458
13031,GA,Bulloch County,Statesboro,32.448611111111,-81.781388888889,32.394481,-81.741618,seat,40307.3,951462.0,21.59557195,85670.4,2046107.3,21.59557195
13033,GA,Burke County,Waynesboro,33.0906,-82.0153,33.060181,-82.000164,seat,39216.9,935003.0,27.98830394,83006.0,1983052.5,27.98830394
13035,GA,Butts County,Jackson,33.2936,-83.9625,33.290355,-83.958221,seat,45845.9,1089331.8,60.46879398,75233.0,1784388.8,60.46879398
13037,GA,Calhoun County,Morgan,31.5389,-84.6011,31.521279,-84.62629,seat,56574.8,1308268.1,66.82637047,81304.5,1975358.3,66.82637047
13039,GA,Camden County,Woodbine,30.9619,-81.72,30.913358,-81.642019,seat,44137.0,1074104.4,85.87593294,92829.7,2180867.3,85.87593294
13043,GA,Candler County,Metter,32.39611,-82.06222,32.40395,-82.071266,seat,42021.2,1022817.3,11.05560489,83986.3,2009742.3,11.05560489
13045,GA,Carroll County,Carrollton,33.5808,-85.0767,33.582237,-85.080527,seat,47407.2,1108593.4,33.31251138,71422.3,1798706.5,33.31251138
13047,GA,Catoosa County,Ringgold,34.9172,-85.1158,34.900212,-85.139385,seat,40069.0,965682.5,51.87768006,65048.5,1547659.0,51.87768006
13049,GA,Charlton County,Folkston,30.839249,-82.007246,30.779904,-82.139644,seat,46307.5,1108727.4,43.94331906,91524.4,2170518.5,43.94331906
13051,GA,Chatham County,Savannah,32.050833333333,-81.103888888889,31.980404,-81.085184,seat,38779.6,934511.1,30.75905959,87967.4,2108323.0,30.75905959
13053,GA,Chattahoochee County,Cusseta,32.305555555556,-84.776944444444,32.347445,-84.788021,seat,52056.6,1222787.6,32.22626166,76389.6,1879250.8,32.22626166
13055,GA,Chattooga County,Summerville,34.4797,-85.3481,34.474178,-85.345289,seat,42873.1,1021764.0,30.38529324,67147.6,1592454.6,30.38529324
13057,GA,Cherokee County,Canton,34.2272,-84.4947,34.244317,-84.475057,seat,45272.0,1069455.8,47.52821897,70274.3,1668867.8,47.52821897
13059,GA,Clarke County,Athens,33.955277777778,-83.383055555556,33.952185,-83.367152,seat,41157.3,954070.0,33.44307326,76050.0,1799964.5,33.44307326
13061,GA,Clay County,Fort Gaines,31.6142,-85.0483,31.619831,-84.992583,seat,56636.9,1314152.9,3.143213009,79336.9,1944546.3,3.143213009
13063,GA,Clayton County,Jonesboro,33.5244,-84.3542,33.551603,-84.412868,seat,45156.0,1053345.6,6.968069575,73050.2,1736401.8,6.968069575
13065,GA,Clinch County,Homerville,31.0369,-82.7514,30.917653,-82.702614,seat,48919.3,1133538.9,25.16007624,88220.9,2098729.3,25.16007624
13067,GA,Cobb County,Marietta,33.953333333333,-84.540555555556,33.939926,-84.57411,seat,44275.3,1036609.4,14.88202734,70493.4,1682897.3,14.88202734
13069,GA,Coffee County,Douglas,31.5075,-82.8508,31.549245,-82.84494,seat,48707.1,1127064.5,33.26857947,86291.9,2038729.5,33.26857947
13071,GA,Colquitt County,Moultrie,31.1667,-83.7833,31.189707,-83.769773,seat,54694.4,1250467.4,33.89879122,84535.1,2052944.3,33.89879122
13073,GA,Columbia County,Appling,33.5458,-82.3158,33.552075,-82.249608,seat,38159.7,917393.9,4.564464073,80187.3,1918137.5,4.564464073
13075,GA,Cook County,Adel,31.138333333333,-83.425833333333,31.152516,-83.429445,seat,52537.4,1200916.4,60.42698673,84961.0,2035623.0,60.42698673
13077,GA,Coweta County,Newnan,33.376388888889,-84.788611111111,33.352897,-84.762138,seat,46510.6,1087267.0,117.4776364,73665.3,1838114.0,117.4776364
13079,GA,Crawford County,Knoxville,32.724444444444,-83.997777777778,32.709428,-83.979187,seat,48567.6,1127502.8,14.90539836,77835.6,1845863.3,14.90539836
13081,GA,Crisp County,Cordele,31.9642,-83.7772,31.920268,-83.75653,seat,50744.4,1191214.4,0.1108863721,81059.2,1936627.0,0.1108863721
13083,GA,Dade County,Trenton,34.8756,-85.5086,34.852424,-85.506201,seat,41353.8,994274.6,37.13404152,63740.8,1520485.5,37.13404152
13085,GA,Dawson County,Dawsonville,34.416666666667,-84.116666666667,34.442608,-84.173261,seat,43453.4,1001037.0,64.53386384,71872.1,1680641.0,64.53386384
13087,GA,Decatur County,Bainbridge,30.9047,-84.5711,30.880643,-84.58389,seat,58377.5,1320123.0,82.10367174,82147.9,2021791.5,82.10367174
13089,GA,DeKalb County,Decatur,33.7714,-84.2978,33.770661,-84.226343,seat,43516.5,1019665.8,100.6877845,72200.6,1715681.3,100.6877845
13091,GA,Dodge County,Eastman,32.1978,-83.1792,32.164369,-83.167866,seat,47313.4,1135218.9,34.3967009,81591.9,1931146.3,34.3967009
13093,GA,Dooly County,Vienna,32.1,-83.8,32.151995,-83.807167,seat,50188.4,1177437.4,131.0073018,80503.2,1922850.0,131.0073018
13095,GA,Dougherty County,Albany,31.582222222222,-84.165555555556,31.532588,-84.20904,seat,53896.8,1257877.4,47.84290824,81533.0,1986664.5,47.84290824
13097,GA,Douglas County,Douglasville,33.749722222222,-84.723055555556,33.701242,-84.767314,seat,45368.2,1061986.3,14.08219352,71904.6,1697482.4,14.08219352
13099,GA,Early County,Blakely,31.3767,-84.9339,31.324191,-84.906723,seat,57048.0,1335373.6,17.23573974,80725.2,1984956.5,17.23573974
13101,GA,Echols County,Statenville,30.703055555556,-83.027777777778,30.714008,-82.897376,seat,51588.5,1187303.0,25.77576039,88347.3,2109767.0,25.77576039
13103,GA,Effingham County,Springfield,32.3683,-81.3103,32.361688,-81.343355,seat,38908.4,944144.6,6.245876714,88271.2,2097218.0,6.245876714
13105,GA,Elbert County,Elberton,34.1097,-82.8656,34.116415,-82.841892,seat,39719.8,898115.0,45.12748343,78519.6,1858811.0,45.12748343
13107,GA,Emanuel County,Swainsboro,32.593611111111,-82.332222222222,32.5911,-82.299763,seat,42776.1,999224.9,33.70956562,83715.6,1994760.0,33.70956562
13109,GA,Evans County,Claxton,32.1608,-81.9086,32.153083,-81.890153,seat,41809.7,1003578.3,23.17675178,85593.4,2044481.8,23.17675178
13111,GA,Fannin County,Blue Ridge,34.8683,-84.3211,34.866543,-84.317331,seat,41610.3,946720.1,33.163632,70351.8,1657046.4,33.163632
13113,GA,Fayette County,Fayetteville,33.447777777778,-84.461666666667,33.412717,-84.493941,seat,45785.2,1062374.4,2.786803053,73576.9,1744941.5,2.786803053
13115,GA,Floyd County,Rome,34.26,-85.185,34.26369,-85.213685,seat,44424.5,1039726.0,37.00430466,69075.5,1629770.0,37.00430466
13117,GA,Forsyth County,Cumming,34.206944444444,-84.139166666667,34.225143,-84.127408,seat,42931.1,994050.6,2.13081211,72381.0,1705569.5,2.13081211
13119,GA,Franklin County,Carnesville,34.371388888889,-83.233611111111,34.375266,-83.227532,seat,38273.1,892434.3,26.25718605,76398.2,1825042.3,26.25718605
13121,GA,Fulton County,Atlanta,33.756944444444,-84.390277777778,33.790034,-84.468182,seat,43768.3,1024973.3,1.351129061,71626.4,1707916.5,1.351129061
13123,GA,Gilmer County,Ellijay,34.694722222222,-84.483611111111,34.690523,-84.454811,seat,42829.4,972133.5,16.81606179,69098.8,1630269.9,16.81606179
13125,GA,Glascock County,Gibson,33.2328,-82.5953,33.227491,-82.606913,seat,40883.2,964181.6,29.39038591,80427.7,1906011.8,29.39038591
13127,GA,Glynn County,Brunswick,31.158888888889,-81.489166666667,31.21271,-81.49645,seat,43020.5,1042563.4,32.5399369,91691.6,2150981.3,32.5399369
13129,GA,Gordon County,Calhoun,34.5,-84.9425,34.509667,-84.873862,seat,42352.7,1002230.8,20.65901667,67355.0,1601642.8,20.65901667
13131,GA,Grady County,Cairo,30.8833,-84.2167,30.8759,-84.244965,seat,56598.6,1283928.4,79.26283206,84035.0,2060815.3,79.26283206
13133,GA,Greene County,Greensboro,33.571666666667,-83.180833333333,33.576704,-83.166625,seat,41510.6,997157.0,38.62378139,76795.1,1832041.8,38.62378139
13135,GA,Gwinnett County,Lawrenceville,33.9531,-83.9925,33.958756,-84.025735,seat,42324.4,985421.9,7.494588731,73152.5,1739702.0,7.494588731
13137,GA,Habersham County,Clarkesville,34.6106,-83.525,34.634392,-83.525875,seat,40160.4,927561.1,32.14809126,75454.0,1746001.3,32.14809126
13139,GA,Hall County,Gainesville,34.3044,-83.8339,34.317569,-83.8185,seat,41396.8,964565.5,59.15500861,73767.4,1715766.3,59.15500861
13141,GA,Hancock County,Sparta,33.2833,-82.9667,33.26922,-83.000465,seat,41672.2,989386.9,29.03582461,78959.9,1873464.0,29.03582461
13143,GA,Haralson County,Buchanan,33.8017,-85.1836,33.795165,-85.220063,seat,47293.4,1096901.4,36.76989096,71366.6,1796698.3,36.76989096
13145,GA,Harris County,Hamilton,32.7647,-84.8731,32.731549,-84.912432,seat,50089.6,1166538.8,170.0783631,76095.8,1879824.0,170.0783631
13147,GA,Hart County,Hartwell,34.3528,-82.9311,34.348733,-82.96329,seat,38370.7,880199.1,9.26114973,78234.0,1859540.3,9.26114973
13149,GA,Heard County,Franklin,33.2797,-85.0983,33.291347,-85.137886,seat,48121.3,1119128.3,0.5589733498,72769.0,1814056.3,0.5589733498
13151,GA,Henry County,McDonough,33.445,-84.149166666667,33.452947,-84.154021,seat,45671.1,1067135.1,91.10578221,73919.0,1757147.5,91.10578221
13153,GA,Houston County,Perry,32.465,-83.721111111111,32.458147,-83.662309,seat,48518.4,1136254.8,63.53704506,78833.2,1881667.5,63.53704506
13155,GA,Irwin County,Ocilla,31.598611111111,-83.25,31.604306,-83.277037,seat,50936.9,1167711.3,26.46952028,84396.6,2009973.0,26.46952028
13157,GA,Jackson County,Jefferson,34.1267,-83.5903,34.130905,-83.562557,seat,40549.0,939507.0,14.77739325,74984.3,1785494.0,14.77739325
13159,GA,Jasper County,Monticello,33.3033,-83.6858,33.316981,-83.689151,seat,44344.6,1061519.3,2.491100794,76445.3,1807702.5,2.491100794
13161,GA,Jeff Davis County,Hazlehurst,31.866111111111,-82.599444444444,31.811615,-82.636825,seat,46646.2,1086117.0,29.49819663,85066.2,2010438.3,29.49819663
13163,GA,Jefferson County,Louisville,33.0042,-82.4047,33.058176,-82.420004,seat,40820.5,963990.1,52.52106925,82067.0,1942410.8,52.52106925
13165,GA,Jenkins County,Millen,32.80528,-81.94194,32.794563,-81.971524,seat,40233.9,941914.8,33.82542952,84545.4,2016995.3,33.82542952
13167,GA,Johnson County,Wrightsville,32.725,-82.7203,32.694584,-82.66397,seat,43408.7,1022198.8,37.03076643,82261.6,1937923.3,37.03076643
13169,GA,Jones County,Gray,33.0086,-83.5342,33.021664,-83.562196,seat,45266.4,1069483.9,10.57178738,78102.1,1849729.0,10.57178738
13171,GA,Lamar County,Barnesville,33.0531,-84.1561,33.07444,-84.146689,seat,47705.2,1114808.3,1.144631586,75953.1,1804820.8,1.144631586
13173,GA,Lanier County,Lakeland,31.0392,-83.0703,31.038197,-83.063164,seat,50580.5,1164863.6,18.7303062,86942.7,2071998.0,18.7303062
13175,GA,Laurens County,Dublin,32.5375,-82.9183,32.39322,-82.926317,seat,45097.8,1052307.6,49.77657144,80751.9,1926117.8,49.77657144
13177,GA,Lee County,Leesburg,31.732777777778,-84.170833333333,31.818419,-84.146681,seat,53308.5,1247153.9,17.04770533,81240.7,1981199.0,17.04770533
13179,GA,Liberty County,Hinesville,31.8325,-81.6117,31.807458,-81.457871,seat,40989.2,987291.3,42.83643103,88711.5,2095089.3,42.83643103
13181,GA,Lincoln County,Lincolnton,33.7944,-82.4764,33.792151,-82.448299,seat,40122.3,896738.9,43.85761216,80545.7,1899147.8,43.85761216
13183,GA,Long County,Ludowici,31.707991888889,-81.742335694444,31.749563,-81.74287,seat,42097.4,1007478.5,10.39224493,88409.9,2089516.5,10.39224493
13185,GA,Lowndes County,Valdosta,30.846666666667,-83.283055555556,30.833145,-83.268995,seat,51851.4,1190942.9,22.48512336,86655.9,2073701.8,22.48512336
13187,GA,Lumpkin County,Dahlonega,34.5325,-83.985,34.56814,-83.998925,seat,42990.7,997004.0,15.75448346,72357.1,1691426.4,15.75448346
13189,GA,McDuffie County,Thomson,33.4672,-82.4994,33.480613,-82.479533,seat,38945.5,932039.8,12.60445419,79603.5,1898410.5,12.60445419
13191,GA,McIntosh County,Darien,31.3711,-81.4308,31.485629,-81.372141,seat,41882.7,1018396.4,57.42093075,90683.5,2176691.8,57.42093075
13193,GA,Macon County,Oglethorpe,32.2933,-84.0625,32.362686,-84.051231,seat,50448.8,1173709.8,27.95393961,80316.7,1971495.3,27.95393961
13195,GA,Madison County,Danielsville,34.1242,-83.2164,34.12748,-83.208653,seat,40104.9,920501.8,63.36453594,76927.3,1825107.3,63.36453594
13197,GA,Marion County,Buena Vista,32.3183,-84.5161,32.359312,-84.528735,seat,51992.0,1204199.1,25.53463375,77685.2,1904247.8,25.53463375
13199,GA,Meriwether County,Greenville,33.027777777778,-84.713611111111,33.029267,-84.667058,seat,48414.4,1124841.8,24.10690413,75495.8,1864352.5,24.10690413
13201,GA,Miller County,Colquitt,31.1731,-84.7286,31.162931,-84.730398,seat,57974.7,1337373.0,77.60740808,81755.4,2010836.0,77.60740808
13205,GA,Mitchell County,Camilla,31.2303,-84.2092,31.228997,-84.192038,seat,55371.1,1293489.9,33.82432869,83425.7,2033117.3,33.82432869
13207,GA,Monroe County,Forsyth,33.035,-83.9381,33.018784,-83.921837,seat,46502.2,1102763.0,6.099769608,75739.6,1806150.0,6.099769608
13209,GA,Montgomery County,Mount Vernon,32.1814,-82.5939,32.172108,-82.533349,seat,45313.8,1095926.4,17.44645813,83138.9,1980323.5,17.44645813
13211,GA,Morgan County,Madison,33.58778,-83.47222,33.598696,-83.499435,seat,42577.9,1026444.6,48.85495477,75713.3,1804342.5,48.85495477
13213,GA,Murray County,Chatsworth,34.7722,-84.7789,34.797097,-84.73799,seat,40965.1,966145.6,19.31438074,67045.3,1591065.8,19.31438074
13215,GA,Muscogee County,Columbus,32.492222222222,-84.940277777778,32.510197,-84.874946,seat,50804.3,1196790.3,27.36918246,75174.6,1856631.5,27.36918246
13217,GA,Newton County,Covington,33.6,-83.866666666667,33.552751,-83.85136,seat,43955.1,1061083.8,11.64651089,74059.9,1765265.0,11.64651089
13219,GA,Oconee County,Watkinsville,33.8628,-83.4081,33.834125,-83.437728,seat,41950.6,969174.0,14.36808291,75886.0,1799494.0,14.36808291
13221,GA,Oglethorpe County,Lexington,33.8703,-83.1108,33.866806,-83.074081,seat,41956.5,1006240.8,20.92095756,77195.9,1829497.3,20.92095756
13223,GA,Paulding County,Dallas,33.9186,-84.8408,33.92103,-84.867169,seat,45922.8,1079399.5,10.74555696,70925.1,1678811.5,10.74555696
13225,GA,Peach County,Fort Valley,32.55,-83.8833,32.571324,-83.831978,seat,48450.6,1130578.9,31.64100604,78765.4,1875991.5,31.64100604
13227,GA,Pickens County,Jasper,34.4692,-84.4342,34.456746,-84.490351,seat,44129.0,1020898.1,14.26745102,70131.6,1657068.0,14.26745102
13229,GA,Pierce County,Blackshear,31.2989,-82.2478,31.353998,-82.21037,seat,45780.9,1075760.8,18.6792168,89049.4,2095838.3,18.6792168
13231,GA,Pike County,Zebulon,33.0989,-84.3422,33.081149,-84.389462,seat,47838.6,1103803.5,47.62903902,75696.7,1786746.8,47.62903902
13233,GA,Polk County,Cedartown,34.015277777778,-85.253888888889,33.996015,-85.188338,seat,45871.8,1067099.4,2.220378416,70565.3,1660792.0,2.220378416
13235,GA,Pulaski County,Hawkinsville,32.2836,-83.4767,32.238803,-83.481845,seat,48513.4,1165938.1,24.53279245,80308.4,1912189.3,24.53279245
13237,GA,Putnam County,Eatonton,33.326388888889,-83.387777777778,33.32106,-83.37179,seat,43106.2,1028957.1,9.157659623,77154.0,1832970.5,9.157659623
13239,GA,Quitman County,Georgetown,31.883998,-85.101488,31.862938,-85.004798,seat,54857.7,1279523.1,73.96010493,77561.6,1910295.5,73.96010493
13241,GA,Rabun County,Clayton,34.8778,-83.4017,34.883934,-83.40487,seat,39316.3,903667.1,43.67347307,75572.2,1746719.5,43.67347307
13243,GA,Randolph County,Cuthbert,31.770833333333,-84.793611111111,31.762651,-84.752311,seat,54867.5,1286001.3,91.79957325,79200.5,1942464.5,91.79957325
13245,GA,Richmond County,Augusta,33.47,-81.975,33.361486,-82.074998,seat,37153.8,887748.5,27.69022438,81455.4,1947546.0,27.69022438
13247,GA,Rockdale County,Conyers,33.6664,-84.0075,33.652081,-84.02637,seat,44530.2,1076414.0,51.21297468,73520.6,1750323.5,51.21297468
13249,GA,Schley County,Ellaville,32.2389,-84.3094,32.263444,-84.322708,seat,51574.7,1201031.6,52.89241634,78922.9,1927350.3,52.89241634
13251,GA,Screven County,Sylvania,32.7503,-81.6397,32.744751,-81.617585,seat,38687.1,913576.6,48.86377566,86040.4,2040857.0,48.86377566
13253,GA,Seminole County,Donalsonville,31.0408,-84.8783,30.93396,-84.867685,seat,59207.1,1360101.1,45.24136534,80513.1,1988093.9,45.24136534
13255,GA,Spalding County,Griffin,33.2475,-84.2708,33.262348,-84.284905,seat,46875.5,1092232.5,26.40213979,74833.0,1769032.5,26.40213979
13257,GA,Stephens County,Toccoa,34.5747,-83.32,34.553582,-83.290588,seat,38956.9,904735.3,29.63518056,76640.7,1773590.8,29.63518056
13259,GA,Stewart County,Lumpkin,32.0497,-84.7958,32.073225,-84.834912,seat,53421.6,1253280.5,25.03609595,77754.6,1909743.6,25.03609595
13261,GA,Sumter County,Americus,32.067222,-84.234722,32.042266,-84.204294,seat,52170.3,1205765.4,17.30782055,80045.2,1947615.9,17.30782055
13263,GA,Talbot County,Talbotton,32.678055555556,-84.539722222222,32.704603,-84.530029,seat,50862.8,1157606.1,37.04598088,77309.5,1904786.0,37.04598088
13265,GA,Taliaferro County,Crawfordville,33.5547,-82.8983,33.559319,-82.875272,seat,40403.0,970561.4,47.11583505,77942.3,1860354.0,47.11583505
13267,GA,Tattnall County,Reidsville,32.0839,-82.1208,32.043768,-82.059208,seat,43091.3,1026204.1,6.831126206,85176.5,2028496.5,6.831126206
13269,GA,Taylor County,Butler,32.55,-84.2333,32.554667,-84.251426,seat,49957.1,1164340.4,50.29008038,78350.5,1931285.3,50.29008038
13271,GA,Telfair County,McRae,32.06444,-82.89806,31.913641,-82.931063,seat,47096.7,1125313.1,76.33880969,82985.9,1971870.3,76.33880969
13273,GA,Terrell County,Dawson,31.7739,-84.4408,31.777191,-84.439446,seat,54424.9,1248428.3,38.93383575,79619.4,1951650.3,38.93383575
13275,GA,Thomas County,Thomasville,30.8364,-83.9783,30.864619,-83.919815,seat,55154.9,1258405.1,0.5864312388,85319.2,2084687.5,0.5864312388
13277,GA,Tift County,Tifton,31.463333333333,-83.51,31.457003,-83.525931,seat,52207.7,1206323.9,27.20630197,83416.3,1996578.5,27.20630197
13279,GA,Toombs County,Lyons,32.2042,-82.3228,32.117753,-82.330597,seat,43732.3,1055356.1,7.427071268,83934.1,1995104.5,7.427071268
13281,GA,Towns County,Hiawassee,34.9494,-83.755,34.902529,-83.732264,seat,40590.3,927624.0,42.60247537,73062.4,1704614.5,42.60247537
13283,GA,Treutlen County,Soperton,32.3761,-82.5928,32.409586,-82.570882,seat,44143.0,1073649.0,43.63281785,82004.0,1958603.8,43.63281785
13285,GA,Troup County,LaGrange,33.03929,-85.03133,33.034482,-85.02836,seat,48301.8,1133513.6,16.91607777,74338.4,1845370.5,16.91607777
13287,GA,Turner County,Ashburn,31.7044,-83.6539,31.7248,-83.620319,seat,51876.6,1220516.4,29.48962287,82191.4,1965929.0,29.48962287
13289,GA,Twiggs County,Jeffersonville,32.6839,-83.3397,32.665847,-83.425879,seat,46149.7,1078269.0,95.23105844,79082.0,1882266.8,95.23105844
13291,GA,Union County,Blairsville,34.875555555556,-83.956666666667,34.833333,-83.989257,seat,41564.1,949350.3,58.56624907,71813.7,1682640.5,58.56624907
13293,GA,Upson County,Thomaston,32.9,-84.333333333333,32.881837,-84.292283,seat,49215.5,1128008.5,3.328408147,77073.6,1810951.8,3.328408147
13295,GA,Walker County,LaFayette,34.7048022,-85.2818998,34.735802,-85.305456,seat,41694.4,994671.6,10.05788729,65968.9,1565362.3,10.05788729
13297,GA,Walton County,Monroe,33.7933,-83.7108,33.783887,-83.731829,seat,42990.8,990430.8,14.00637146,75219.3,1773970.8,14.00637146
13299,GA,Ware County,Waycross,31.2139,-82.355,31.050881,-82.421507,seat,46523.2,1089709.1,17.23170859,88996.3,2114618.5,17.23170859
13301,GA,Warren County,Warrenton,33.4075,-82.6628,33.419169,-82.688012,seat,39710.3,952563.5,34.05051319,79045.4,1884981.8,34.05051319
13303,GA,Washington County,Sandersville,32.981944444444,-82.809722222222,32.971843,-82.798112,seat,41902.2,991506.1,7.601027441,81204.2,1914786.5,7.601027441
13305,GA,Wayne County,Jesup,31.6019,-81.885,31.547845,-81.912376,seat,43078.2,1025947.3,14.6292271,88378.0,2087458.5,14.6292271
13307,GA,Webster County,Preston,32.0608,-84.5383,32.046691,-84.553828,seat,53324.9,1233372.8,18.65402291,78504.6,1922208.0,18.65402291
